x,y,z,qx,qy,qz,qw,J1,J2,J3,J4,J5,J6
2.684349661871386628e-02,2.136937207367198971e-02,2.623392685033399396e-01,1.050717476276149948e-01,3.123558500169967278e-01,9.207346050659936942e-01,2.089055715978092032e-01,2.143532808733841222e+00,-4.320636038333218742e-01,1.767589104129398514e+00,1.263122716571014159e+00,-2.430383418833949705e+00,2.877905544942844784e+00
4.926493855003206968e-02,-2.875969918873649833e-01,-1.795606604547091978e-01,5.930348791773256689e-01,-2.372354772757420682e-01,1.668620752894349191e-01,7.511231644883474834e-01,2.947844201555611221e+00,-2.044771931770593909e+00,-2.456061927655641242e+00,-2.792213465225853231e+00,-1.557281991386485265e+00,-2.615662710837328042e+00
3.363092156840759295e-02,-3.329714688821406449e-02,3.066850821918410963e-01,2.286724375139357612e-01,-5.389639167436579559e-01,3.986711914717898098e-01,7.058952428372319288e-01,-1.650504568292331165e+00,6.224746917420551640e-01,1.929616152216518721e+00,-8.525916347666373518e-01,1.208537432238905751e+00,2.403577683263431908e+00
8.458301841269977306e-02,1.891682796139833034e-01,1.860340334327112155e-01,-9.823508205655320791e-02,4.264161032390856865e-01,7.654913548548996083e-01,-4.717437452623471916e-01,6.084451733962632503e-01,-8.119343350730909847e-01,2.565948444936186235e+00,1.887664462935453535e+00,-2.190168881319793925e+00,-2.593926556104369396e+00
7.193346237402403059e-04,1.358290355160152868e-03,-2.356875714301661651e-01,1.826711144728215552e-01,3.744574160574241084e-01,9.086008306075757934e-01,2.928204426057559595e-02,-2.416065909395888056e+00,2.870888376857207547e+00,-3.997539617459491268e-01,-1.864148555536617957e+00,-2.952810577329611164e+00,1.852133730404180056e+00
4.786664932122319804e-01,-2.781506971415615426e-01,-6.153167784806253676e-02,7.426067251380368273e-01,-5.352281744889223480e-01,4.017808241076541997e-01,2.526306379659925758e-02,-1.066999859887929780e+00,1.725332269623895520e+00,-9.448613253311934912e-01,-1.787494898800234377e+00,1.381496646800828287e-01,9.052168452490065853e-01
1.415344136315409285e-03,-2.928024969487671297e-02,1.041138573055542388e-01,1.094993484885517640e-03,7.957963822788235442e-01,-5.907125084784370372e-01,1.332878511655044007e-01,-2.435056520816036851e-02,-1.825071635107267554e+00,1.726118526439719858e+00,4.825290779173725397e-01,4.168757481940352783e-01,-2.763251219074627230e-01
4.041038480793513604e-02,-8.493021122697345937e-02,6.511028170754706856e-01,-3.644192669851593555e-03,1.235141012343868722e-01,-5.097357871874338420e-01,8.514108373261725093e-01,2.846558045686616190e+00,-7.369567181042646631e-01,-5.841654331580787840e-01,-2.749300776831231641e+00,4.607403340936659930e-01,1.397239945818130380e+00
-1.882739173540942945e-01,1.369041866644262959e-02,1.176724400338805543e-01,8.155680052106237810e-01,5.415322548829099025e-01,5.002700732947296808e-02,-1.977092419080417607e-01,-1.542082490460315869e+00,-8.250673627772329155e-01,2.498745839422229054e+00,1.441718865768878644e+00,3.853102782857771302e-01,2.049704018853276466e+00
7.536857423612678894e-03,1.228609917846247707e-01,1.176415187624914732e-01,-2.123532157271168230e-01,-9.395820607601837460e-02,1.790662958750359746e-01,9.560403908637559178e-01,2.301766130598092985e-01,-2.860401366603337880e+00,8.811414617608006594e-01,1.792207873127991569e+00,-3.493389037477374615e-01,1.879135939271126432e+00
1.950087425926806117e-01,-9.745151446122823913e-02,-3.204007707201052546e-01,9.875121681662554218e-01,1.175638561708359786e-01,4.403778234749552989e-02,9.517946822576436872e-02,2.046059498398157928e+00,-2.566457627211629067e+00,-1.634478611358199496e+00,2.819162818140304338e+00,3.475068005921455594e-01,-1.988489094980637306e+00
1.666041491479933190e-01,9.247173243175357826e-02,-1.248749759799040876e-01,6.207630265557847471e-01,-8.451039093066534114e-02,-5.792524081758040344e-01,5.215150106263314322e-01,-2.123672649936599655e+00,1.953582068694617924e+00,1.694135618546495081e-01,-4.633746126859605852e-02,1.235859726646000745e+00,-6.776281563284962672e-01
2.008801306808674081e-01,3.523467820236048653e-01,3.512018723591428526e-01,5.798778013799362752e-01,-2.746634864260080744e-01,7.573680220985189449e-01,-1.212245181209611056e-01,4.370027461780887634e-01,-1.514656908055471707e+00,-8.437269005153149593e-01,1.551193620831763376e+00,1.337531532172770987e+00,-1.661741366320832469e-01
-4.757339734125973774e-01,4.847892747350922293e-02,2.504467585305422128e-01,-3.087847606312425497e-01,1.164463926998605091e-02,9.145117741984701842e-01,2.611217892680445241e-01,-1.465111800076716930e+00,-1.614912359725155344e+00,-1.249328643775555081e+00,1.950091942368974429e-01,6.850557484385872975e-01,-2.133905014901038566e+00
1.957223868377724885e-02,4.883947130431870454e-01,2.130115512987424964e-01,5.428946627876209963e-01,1.661032673620048139e-01,7.207473994675466233e-01,-3.977414686063687754e-01,-2.028076675273382534e-04,-1.586314364507893648e+00,-1.404658731642791647e+00,-1.938505467261306014e+00,-7.714723014864768302e-01,-2.772898998644854895e+00
-1.448257888102694735e-01,2.904428732977866190e-01,-1.217131334300415035e-01,6.553807039188184191e-01,4.693568912999077081e-01,1.534369698798916937e-01,5.715219486548519523e-01,-4.875014953393512762e-01,-1.921242470494065824e+00,-2.121027666672222978e+00,-3.979908169826309461e-01,-1.887863975538534689e+00,2.527333515023258315e+00
-1.826787641732036810e-02,-4.803822907741738674e-02,4.824964695082828992e-01,6.339860181686747254e-01,1.699064588629144446e-01,6.929104511462452765e-01,2.984436809443300476e-01,-2.098606512732244411e+00,2.866011232393788077e-01,2.920142327378422387e+00,-1.274301766419474902e+00,2.440259001572012920e+00,2.743656349585428700e+00
-4.934198816219856343e-02,-1.297079038758737202e-01,2.053211364542663064e-01,-1.224047011964292109e-01,9.378865096158626180e-01,6.435915059810809469e-03,-3.245682720213582950e-01,1.350678868342432004e-01,1.183575497867233040e+00,1.744096427720705833e+00,-2.503210002054044203e+00,1.548809047130904837e+00,2.668863066483607049e+00
5.361982363406406771e-01,1.557402786162253028e-01,1.800973365117080061e-01,-4.965920262379822092e-01,-2.629587282443199836e-01,7.466345304262778093e-01,-3.560701401298871360e-01,-1.904476575339072442e+00,1.666042650725852781e+00,-1.775068196605857462e+00,8.609728688697306787e-01,-2.379633671340975809e+00,-6.668533557408728996e-01
-4.302786510058120295e-01,1.066357758867032823e-01,3.480917394567248357e-01,5.616884447918740059e-02,3.418214940641225441e-01,8.695999930170409398e-01,-3.518507911749051420e-01,-1.366823974652294771e+00,-1.115336046093553746e+00,-1.967829716878243262e+00,-2.468905400834607633e+00,-1.253253739764782715e+00,2.412115176527795057e+00
-1.414783832443139780e-02,-5.783351652718510261e-01,3.613169297852776574e-02,2.638458975968037690e-01,-2.924767602077122941e-01,8.693811301352386556e-01,-2.983607508110157625e-01,5.862907874695544308e-02,1.935911676760632361e+00,-1.695476537486031443e+00,-7.198660523508317866e-01,-1.430184108718197233e+00,6.815722641691870365e-01
2.550059484601397974e-01,-3.602934474268029708e-02,4.110456143291987829e-01,-1.809230648729978075e-01,6.123253560487900149e-01,6.269446005767914665e-01,-4.463910513712076589e-01,1.803929619942974405e+00,-1.513686212070411097e+00,-2.962188078683736236e-01,2.717631603437168586e+00,-1.602825667297641310e+00,2.321424364371607041e-01
3.065991509813300042e-01,2.093171389296706597e-01,3.438129198605391901e-01,1.346603933052016866e-01,-1.340447936921416172e-01,-1.578046379792482079e-01,9.690181979669724166e-01,-2.189007400813879123e+00,1.852185642633760843e+00,2.992016460832086722e+00,6.097282670759263112e-03,-5.141381754529161796e-01,6.238160401409746925e-01
5.453003724303259192e-01,-1.589554619152248605e-01,1.765885543572328631e-01,4.437816037842459704e-02,7.096011677138440721e-01,6.897061516418248051e-01,-1.371210634731243050e-01,-1.235084773076822851e+00,1.428017307179838546e+00,-1.265005497388814071e+00,-1.665030343546434644e+00,-2.031562595529957882e+00,-1.499852083802818647e+00
-9.872470743255085113e-02,-5.568628204954041705e-02,3.467376606076393308e-01,8.281621817870471469e-01,6.144732786299705873e-02,-3.741106097164167976e-01,4.128109473522069139e-01,1.153526350463658368e+00,8.941277021779452383e-01,2.254324986329889313e+00,-8.628742482944122827e-01,-2.529451804455094432e+00,1.368052522584012110e+00
9.724401554505693324e-02,-2.036391931289894264e-01,-2.906002206865974102e-01,5.578040517276651455e-02,-2.275581957627187124e-01,5.137084383797849707e-01,8.253541387049448952e-01,-5.571659562030824020e-01,2.699352792741434470e+00,-1.241504541940961159e+00,1.131553436738494511e+00,-2.630750761453283459e+00,-1.480297583186630739e+00
3.721960353001991378e-02,1.583636990620910234e-01,2.457796449250838622e-01,-5.764015851606149043e-01,3.747921228542877570e-01,7.255690307964053343e-01,2.901135673959904723e-02,-2.704726906636398809e+00,1.499076228174024195e+00,1.877880156712879334e+00,1.474711483717412897e+00,1.732257604176379751e+00,-2.853086870197090619e+00
-1.480883305446536458e-01,-2.422617205741538771e-01,-1.234473209347811962e-01,3.556965934244962213e-01,-2.003429642320873338e-01,-1.064280667393993490e-01,9.066508130030126456e-01,-2.575064707600088099e+00,-2.817252975955183203e+00,-4.660928060460860500e-01,6.152294338907982052e-02,8.734378034056691220e-01,3.143281802618433929e-01
2.247657786448676587e-01,-6.666527925983146280e-03,3.131756504106429362e-01,-3.183770820786362421e-01,1.132088419707489441e-01,-4.661451276236396324e-01,8.176359285766964247e-01,1.719753578394479732e+00,-1.941279244424129358e+00,4.327632030849200007e-01,-2.335246098917493462e+00,7.312877577589338429e-01,-1.058420900405936393e-01
2.027224679448932226e-02,3.281231975999085275e-03,-2.110087529988879940e-01,8.096138823248053562e-01,-5.706775219395845422e-01,4.034871753990751375e-02,-1.312421749771640334e-01,2.494683445797025279e+00,2.673239816677065228e+00,1.524362719437668545e-01,2.887342155383620934e-01,-1.270323345209765309e+00,1.786746067782783776e+00
-4.352787873483139613e-02,-3.427926785138138421e-02,-1.214366287741966144e-01,-8.338633079613705368e-02,-5.596731825851812836e-01,-4.242106745512419508e-01,7.070063310382109778e-01,1.177640995427955417e-01,-2.381346270482162630e+00,2.772742868939876537e+00,-1.747436773593703530e+00,2.218114537391049801e+00,-1.695443824292235391e-01
-1.101498179247980547e-01,-6.041640463925881249e-02,7.700874095567049327e-02,5.511795879455232416e-01,6.201903648315844064e-01,-5.549980038080184475e-01,5.951629164678404887e-02,1.172210062652421669e+00,2.780939130052608732e+00,1.567772914401062145e+00,-2.462982311896957377e+00,-2.255816632329189275e+00,-2.064758504360717062e+00
4.189450238633689316e-02,2.265197162556029653e-01,-2.607802075112727325e-01,-2.168821401775309632e-01,4.664120193403807346e-01,4.234450140104401017e-01,7.457320467812422748e-01,1.410315294507413775e-01,-2.752088952030256941e+00,-1.242516807626781405e+00,-2.717803588281721083e+00,-1.409585841625971447e+00,1.340355860666231358e+00
-2.339653477813596200e-02,-1.176338240587486601e-02,2.506093947941745101e-03,-5.411599970977333252e-01,6.025410869342939790e-01,4.150501875460215762e-01,-4.145159079157690329e-01,-1.183909720478081296e+00,-2.074496849710441460e+00,2.107139124997909896e+00,-7.382671535065679080e-01,2.662489288371824969e+00,-7.336200079795656137e-01
1.393637559765315281e-01,2.968618554458134218e-02,5.370256822545423775e-02,5.230008322592835102e-01,-3.032398931906751804e-01,7.206970141870034929e-01,3.392808723988775532e-01,-2.112424516302342070e+00,-2.881262936295724941e+00,2.028760015869877975e+00,-1.706112752270189770e+00,1.325407529730143530e+00,-7.416148781175708748e-01
1.312528750453198501e-02,-1.423050421481231523e-02,-3.193497245990192801e-01,3.011992928398791319e-02,5.999655872779292576e-01,-3.926045507350995334e-01,6.964163630216254619e-01,1.560949102171859337e+00,2.966083907333518788e+00,-9.426851308911894378e-01,5.512885888695215897e-01,1.468005245156730254e+00,-2.274781676433208055e+00
2.890011246017175697e-02,8.788496062702418066e-02,-4.060064596690937666e-02,8.575662240831082028e-02,5.483966903308156171e-01,7.434193443205949769e-01,-3.731414614288566800e-01,7.694181861781936860e-01,-1.826672963773114722e+00,2.559382175679330018e+00,1.578269990180794835e+00,-2.190226463356307551e+00,2.826215490905800820e+00
-2.705975280119937154e-01,1.558084793043434391e-01,-4.747753614751877571e-02,-2.958559241273167606e-01,-2.025477846158184603e-01,8.028961117722712704e-01,-4.762368116882234603e-01,-9.395105124297837840e-01,-1.698959908622763360e+00,-2.658099104278917935e+00,1.775203162402037904e+00,-2.406653959440431478e+00,2.039710998561494293e+00
-2.270242966013160391e-01,1.802464099109929788e-02,2.672541900491757771e-01,-4.805334846931416659e-01,-2.329564341987860887e-01,8.384017950107087724e-01,-1.090930794178754243e-01,1.728849399218479910e+00,1.818127698657312941e+00,2.090705236609829321e+00,-2.474798618576515619e+00,-1.754105994382990641e+00,-1.377256956919139297e+00
-1.552342814182089414e-01,8.324531584695468722e-04,-2.711056260755580483e-01,-5.687562110657458092e-01,1.275275612361183586e-01,6.940922708780147277e-01,-4.224796006989049446e-01,1.623646478013436756e+00,-2.823394608602157962e+00,-2.629510591034434519e+00,2.756905240017706760e+00,1.205589209158858921e+00,-5.328759194790793075e-01
6.883915192572620523e-02,-1.690808080658699475e-01,1.789340008640037949e-01,-1.690446236614543407e-01,5.297192981783065413e-01,-5.559567585549115565e-01,6.178458245919898895e-01,-2.643419028501612367e-01,1.231574845417767072e+00,1.403671128883936525e+00,1.502203632442867587e+00,2.344067885729256062e+00,2.436479495083201385e+00
2.031089473748691754e-01,3.634009786675123088e-01,2.441204277565834913e-01,-5.731506500391813086e-01,-3.029569266300607966e-01,7.401233058491005767e-01,-1.786978598235895999e-01,5.545808559790081915e-01,-1.550856628837018691e+00,-1.309762531019228904e+00,2.539779038620381790e+00,-2.613657557166631396e+00,-2.403684130997374879e+00
3.557716796188603592e-02,2.498032781740291627e-02,4.636334366407304786e-02,-4.610281875722167522e-01,8.629330903843836220e-02,-4.793244324482729968e-01,7.417914555568937418e-01,-2.208313674062221565e+00,2.718249595297884014e+00,1.056386913856846910e+00,1.528175826291198192e-01,1.903391530218786265e+00,-2.399639998322955492e-01
7.468623664325590994e-02,4.428584622498948214e-02,2.862418222773360776e-01,-4.212939393153810608e-01,-2.114975361916448041e-02,-4.862958824834061056e-01,7.652322649350735695e-01,-1.964353191655479725e+00,3.196907884217896623e-01,1.711152232500022130e+00,2.067996142003615034e+00,2.577710581544422119e+00,1.989956585561796665e+00
1.227129428128906491e-01,2.710791698244945924e-01,4.781285740432073689e-02,7.251097140501439053e-01,6.003984219911999709e-01,-2.002129084443181606e-01,2.713898095965716628e-01,-2.775881463927257986e+00,2.693477037682864506e+00,2.612057774185549519e+00,-1.755579888248395726e+00,2.874006126428701791e+00,2.860146335185567601e+00
-1.666511468939858298e-01,2.251432527814258566e-01,1.049390909782751680e-01,1.227774805493709320e-01,-2.741580512472459596e-01,-7.696412183767328274e-01,5.633963508772845685e-01,2.514013449080009011e+00,2.856591522756930068e+00,2.366113031767611119e+00,1.341563447094479500e+00,2.452723307983890599e-01,2.373174039138454816e+00
-4.646132445313423953e-01,-2.623064198012404757e-01,4.268731385641016396e-01,-4.664071030418025926e-02,9.285882291192821825e-01,-2.403084482247862808e-01,-2.789272209649544809e-01,1.056589662645027516e+00,1.033161700875289135e+00,-1.661128188622674973e+00,1.692845810612175761e-01,1.461637922400394807e+00,-1.110313929074721928e+00
2.888308440739507932e-02,-1.168469700978684751e-02,1.046702508654069885e-01,-1.578298190344147311e-01,7.793745535185688800e-01,3.741436164982329948e-02,6.051984956141518435e-01,-2.441222746635512308e+00,-2.657822110239476565e+00,1.336244025953140735e+00,-5.854782991918097146e-01,1.632224700916041549e+00,1.574534436414865901e+00
-1.782129864305830869e-01,2.078246785394585183e-01,5.164894467988138116e-01,5.228758253070910599e-03,8.928922505928860165e-01,-4.479332408970772006e-01,4.551813504245538072e-02,-6.225839517997675543e-01,-9.148479087604481919e-01,-1.245286516757674766e+00,2.119323892610779581e+00,-2.647698139936364381e+00,2.617831442189883617e+00
-6.023483040711315878e-02,3.065543755248870128e-02,5.486425899441458448e-02,-5.891631956026236461e-01,5.324684938503909670e-01,6.048316315014817812e-01,-5.952083281723584418e-02,1.575060314737511291e+00,2.875753584799184637e+00,1.289178844327041773e+00,-8.235205320308409682e-01,2.250186245594512080e+00,1.997096715924397969e+00
-2.870459307636947233e-01,-6.795495892372410696e-03,5.336288512880190682e-01,-8.118069197581249952e-02,1.493960228540163748e-01,5.180173157539678108e-01,8.383010104877514079e-01,-1.610641430156496634e+00,-1.179996164323151131e+00,-7.419251908865005518e-01,5.243900251634801002e-01,6.031929390115680079e-01,2.166282009587787272e+00
-7.314859948451689353e-02,-1.987463735759555927e-01,-9.369932091039892552e-02,-5.528631761549140933e-01,7.904018339582052910e-01,1.675906699795217114e-01,2.037660832013554191e-01,3.153409680676149129e-01,1.733515852847955507e+00,4.758097737165569718e-01,2.068174660541499676e-01,-1.072172307780232536e-01,-1.735746272783137867e+00
-2.354779774065176093e-02,1.114466759619385516e-02,1.003650792954407789e-01,7.469214773329351242e-01,3.342297012743368767e-01,-2.556351394744397210e-01,5.148295727235754349e-01,-2.876540593324357076e-01,-1.302595819134239497e+00,1.961595994438031454e+00,-2.311958914637521900e+00,4.230509956630377211e-01,-1.550346414353024116e+00
3.626900476792366823e-01,-8.126652624201218325e-05,2.011613606699816093e-01,-1.009656902828321434e-01,4.151312485786422951e-02,9.880781309525669132e-01,-1.085550412626189037e-01,-1.582793953275290599e+00,8.544353429595012983e-01,3.634350215021848740e-01,-4.141761502690544106e-01,-2.985387102600053133e+00,-1.767034370990847369e+00
-3.497092461431877686e-02,-5.966064943694024403e-02,6.914641455591520325e-01,-9.352618313278397710e-02,-4.779640025674051773e-01,7.624558396221763346e-01,4.259863353963381227e-01,-2.582285172992885514e+00,2.674269864628309179e-02,-2.098685563460920278e+00,2.896375990880436291e+00,5.246585561601455616e-01,-1.787440708364487207e-01
1.035170886199758972e-01,-4.665750318594186208e-01,-1.122272332650396387e-01,9.682185087033535753e-01,1.419086713535756550e-01,1.563902146643449120e-02,2.053540099596053159e-01,-2.333868855726404234e-01,1.713035656038072396e+00,-5.841976976006444389e-01,2.967498015058416705e+00,-2.753790417971258009e-02,1.153445080116082266e-01
4.017703457308166581e-01,3.046044560041887839e-01,3.533244833105694260e-01,5.580611557486907515e-01,7.918260085989099473e-01,-2.460316360069834396e-01,-3.236900731382237606e-02,-2.239504914261972512e+00,1.351135635078159147e+00,-2.109097218002250695e+00,2.903459063287725961e+00,-2.816517495394209369e+00,1.187817762567418001e-01
2.198035040112497340e-01,4.153683778117569503e-01,1.850170281386863125e-01,-3.111728917931746996e-01,6.360492158321139344e-01,-4.432050942458856113e-01,5.497108975515424545e-01,4.159228781729860103e-01,-1.620972803095750647e+00,-1.382468171895111952e+00,1.600402791889959708e+00,1.380673872458144658e+00,1.866812077114641255e+00
7.386081351059234357e-02,-6.540329034917180540e-02,4.582125190715320984e-01,5.952101141078393054e-01,-3.610967603899113976e-01,6.874676920139567438e-01,2.066935464320265314e-01,2.336946862302672123e+00,3.365961916352118166e-01,2.801857611881163557e+00,1.127203828934158381e+00,7.883879455108910861e-02,6.958455282152438137e-01
2.885649190296354916e-02,-3.383830637045134870e-02,1.630129851360846982e-01,-2.012804283708466146e-01,-9.949219373469357641e-02,-5.772397071431725202e-01,7.850998745624480080e-01,2.800136666528474372e+00,-1.214443668046914615e+00,1.953889701698744652e+00,2.304707807177375223e-01,-1.901570904910919069e+00,-1.489030801799494208e+00
-4.639613146331059840e-02,8.356782231606701972e-02,3.200919349194816799e-01,3.322828523109016552e-01,6.411011562981068224e-01,5.945163730378104638e-01,-3.537339334066353369e-01,-6.862039750148474226e-01,1.283529659788671395e-01,2.271442609668534729e+00,8.506268470759419387e-01,8.954955502375074872e-01,4.268966964935154706e-01
-3.729831060235299089e-01,-2.960648927369476449e-02,3.465168305910482083e-01,2.972089761185251477e-01,1.676612951346410571e-02,5.360991718788135074e-01,7.899261986581828099e-01,1.524079448300726725e+00,4.791792548384350425e-01,1.313632025722055729e-01,2.378542016324428410e+00,2.399292445830292664e+00,2.196710403444036785e+00
-4.404006730729062014e-01,-2.006639863188285078e-01,5.302400216765921215e-01,-1.718558400959387944e-01,-2.669525186102280068e-01,9.391983323479045076e-01,1.307991419982959536e-01,1.150537863523149795e+00,1.067085096431268809e+00,-2.012674962232754439e+00,-1.471397352277801662e+00,-2.607820811960408491e-01,2.261225164803462917e+00
9.926366707533772205e-02,-1.567688081196923766e-01,-8.370702067262072998e-02,7.680878263684277618e-01,-6.360008613971697145e-01,-7.396436955887360221e-02,8.559633312297204241e-03,2.600499468957334415e+00,-1.557492393466541225e+00,2.902705708584115030e+00,-2.521428829901518842e+00,-1.121526697577666098e-01,-1.830115878041678412e+00
2.136442480275923261e-01,-1.593775895389651087e-01,5.202120342485722082e-01,8.025332132454338074e-01,2.310648274456294227e-01,4.694281503478582862e-01,-2.866822261956080697e-01,2.379788524107961933e+00,-1.041118234970594081e+00,-8.320449847125441778e-01,-1.635148234318080096e+00,1.977128194153908503e+00,-1.632267746437912281e+00
1.336824861348030469e-01,-8.877810519519284405e-02,2.224414620602718773e-01,-3.702619389234332870e-01,-4.120355105990423650e-01,8.108913366547635393e-01,-1.886480180873829904e-01,-1.262944390112055615e+00,1.755269545624598138e+00,1.816190176807953804e+00,-1.274318566861745605e+00,1.240885526336858113e+00,-2.694508422705288453e-01
-1.915608707293615376e-01,-3.421654825950045109e-01,4.755185930580403397e-01,3.857983044235399790e-03,-8.400826462518887205e-02,6.289537292768627719e-01,7.728809312372908469e-01,4.864260325001135143e-01,1.427503112862821943e+00,-2.910548637639361225e+00,2.447859655282740299e+00,-9.133242507958083678e-02,2.548886334894215899e+00
1.702410372691708362e-01,-1.678505135616320254e-01,1.499996965897964774e-01,8.000878185113030616e-01,-2.511869244715979610e-01,5.416403640377801532e-01,5.822652049835704002e-02,-7.609332958600325547e-01,2.333789531752350044e+00,2.010006256372705025e+00,-2.635014995259199910e+00,-2.322064373722849684e+00,1.960428740945306281e+00
1.294008914754489134e-02,6.307128142910767288e-02,3.492745342890824500e-01,-5.577797521158072147e-01,3.400522454725540822e-01,4.100017349220550500e-01,6.365098552572526769e-01,-2.854716032910997292e+00,-1.025417294810469393e+00,9.567241069758711802e-01,-1.308245425500492942e+00,-3.194763586163320568e-01,2.461814436270978845e+00
2.170763741594293472e-02,2.458121306939828055e-01,2.260799990757302591e-01,-2.002913261199505135e-01,-5.323611746269617528e-01,-2.231431396867771255e-01,7.916325559510809518e-01,-2.940567832459747954e+00,5.236778135020854208e-01,9.915782995312887316e-01,2.022630208211369407e+00,1.907724735519559900e+00,1.709299168906381894e+00
-1.306488284052992332e-01,4.491698235981251841e-01,-9.986426303639650559e-02,6.925144432444430009e-01,-4.522367103028384627e-01,-3.735933748608821769e-01,4.199210568813652178e-01,2.925013294207765568e+00,2.502225970472001570e+00,-2.458260583557159151e+00,-1.949777605286933779e+00,-1.599771058118300449e+00,-1.778177984020595792e+00
2.853364699501200197e-01,2.120097896494251011e-02,2.393654514847656511e-01,-6.618065331989968492e-01,3.434337483808014291e-01,-5.541207957263308281e-02,6.640744495353471111e-01,-1.546999029476054277e+00,2.033085388988594033e+00,2.343725827780719584e+00,-2.050656772406645345e+00,-1.847677803192387724e+00,-2.447791586628852656e+00
1.742223462648157840e-03,-3.208838962596237132e-01,6.517603299174658249e-02,4.085196967916842475e-02,-3.542893686105418327e-01,8.665301385857733241e-01,3.491928962413138327e-01,-5.425142473169319857e-02,1.312449754398961943e+00,5.522097896457425215e-01,-2.644101655002263129e+00,2.683092818384480438e+00,2.852674467951457515e+00
-9.344729980547519799e-02,-3.669857140176155386e-02,7.350042940632550703e-02,4.192964111198674293e-01,-2.965501867211499665e-01,-3.554493797930832200e-01,7.809636641882664598e-01,1.173945682121809497e+00,-2.510603319076079920e+00,1.883565454980801412e+00,-2.416136857523670134e+00,-1.747238003577393783e-01,-4.671086918056559512e-01
-2.977735119942673259e-01,2.193148876711963069e-01,3.775741109455584277e-01,-3.953704512525427761e-01,5.879922949996169157e-01,6.668150874191879351e-01,-2.308785535461999328e-01,-9.160202227796205854e-01,-6.085801257289675803e-01,-2.724026297361998417e+00,-4.980011530447381318e-02,1.871383550100413906e-01,-2.097659384889496437e-01
-3.199666515325909344e-02,4.451163307767622840e-02,2.717444536537276245e-01,9.159639441800950799e-01,-3.693290625035583474e-02,-1.720024814130232116e-01,-3.606399309362584016e-01,-6.040192750508079911e-01,1.772621664997777735e-01,2.093116404089297333e+00,9.171662058190399591e-01,1.837236808240034769e-01,2.854580768630965437e+00
5.805287282872042404e-02,5.915349927927012613e-02,6.007357323205526622e-01,7.071522616090917257e-01,2.560794957936488037e-01,-4.983260602389072425e-01,-4.313120777603925982e-01,1.202012178986474389e+00,-7.745041019034881735e-01,-5.997508589560469616e-01,-7.270948113501027876e-01,1.555915562510270078e+00,6.412237780588379010e-01
1.379370750453805528e-01,4.729158415207565525e-02,4.577947030683534452e-02,-9.300028896284788515e-02,-8.821949542327336968e-02,9.849886374184825266e-01,-1.156099089030487304e-01,1.250802754388610438e+00,-2.995941130122406371e+00,5.236489784840969719e-01,-2.992387473994366331e+00,-1.125569718756245452e+00,-1.736643933704259846e+00
3.227976851053926954e-01,3.952746710809269814e-02,6.225665798117590022e-01,-5.291150193888177755e-01,-7.131260690900992349e-02,8.330819803195483875e-01,-1.446589866543794567e-01,-1.730726885488849121e+00,5.606644698002893890e-01,-1.478740065676607429e+00,1.344594780065198059e-01,-1.773170908755826947e+00,-1.442544278406249214e+00
-8.949239765735717000e-02,1.468787139383794516e-01,-2.125189380245625093e-01,6.425869195133827594e-01,-2.997182320043254022e-01,5.489529653690904398e-01,-4.426078106936048862e-01,2.348123112660582379e+00,2.246539047611665119e+00,-1.387290003750494272e-01,2.054313520250795833e+00,-1.294595020482979919e+00,1.422807597794140122e-02
3.584417077870565849e-01,1.709013553152444742e-01,3.501914028014152525e-01,2.096640221814768945e-02,9.863756982840526932e-01,-1.541927791705086093e-01,-5.336645635930389875e-02,1.120475020538850508e+00,-9.837100212178953029e-01,-1.930034332674660513e+00,2.890409935700373190e+00,2.026265604839829315e+00,1.978521471160093803e+00
1.435992813275202562e-02,1.922192908023012681e-02,-1.153939274327314690e-01,3.944042389666087001e-01,1.213710457355240552e-01,8.112694794524996089e-01,4.141934297536676302e-01,2.322553256191693727e+00,-2.292645300378692852e+00,2.812877526241891246e+00,-2.133677342302762625e+00,2.634273114915131053e+00,-9.894444903801202784e-01
-2.030698735673456823e-01,-5.111123766216042752e-02,-1.738710878530045911e-01,3.557112201193680101e-01,-1.328935444878646347e-03,9.337900679835671180e-01,3.877977239514685676e-02,-1.754355164791619348e+00,-2.829848305722157953e+00,-6.984653909499121127e-01,2.816556813906766266e+00,-2.649732831855692083e+00,1.072059868430177865e+00
-2.612165289817709457e-01,-6.361621884932359972e-02,-2.712993909549038518e-02,-7.317716457753959958e-01,-8.538085724167160384e-02,3.721652280476911434e-01,5.645470845625342182e-01,-1.927008745149099811e+00,-2.759642644580095450e+00,3.240270889724028436e-02,-1.347461382153805287e+00,-1.295241435542369812e+00,-1.564399535562685628e+00
-7.382027926923798167e-02,2.074775735976207847e-01,5.510422176059770472e-01,5.515889774220787967e-01,8.191920809061863373e-01,-1.561135951233918184e-01,-1.739195172221759747e-02,2.817433935142003243e+00,-8.923320752931918065e-02,-4.612719363964301600e-01,-2.791000902409781936e+00,-2.257450379893124470e+00,1.714524563762884313e+00
2.173142539803192552e-02,1.069680935874238459e-02,8.594240415086457086e-02,5.647808861922547496e-01,6.973843037128768518e-01,4.133217321208604855e-01,1.544112343173565383e-01,-1.429250462242288577e-01,-2.208077934712404655e+00,1.624419460961338935e+00,1.132004417482376013e+00,2.198777910460660401e+00,2.198796915002635188e+00
